Synthetic,Noise,epoch,loss,train_error,validation_error,Type
False,10.0,36,0.0005058978567831218,2.275716543197632,0.5254834890365601,4
False,10.0,37,0.0005062604323029518,2.276630163192749,0.46614840626716614,4
False,10.0,38,0.0005074738874100149,2.279238700866699,0.5212364792823792,4
False,10.0,39,0.0005061833071522415,2.276327610015869,0.5916935205459595,4
False,10.0,40,0.0005069042090326548,2.277989387512207,0.5013270974159241,4
False,10.0,41,0.0005054314970038831,2.274721145629883,0.6281962990760803,4
False,10.0,42,0.0005054636276327074,2.274827480316162,0.5953184962272644,4
False,10.0,43,0.0005062047857791185,2.276442289352417,0.7182943820953369,4
False,10.0,44,0.000501786358654499,2.2664740085601807,0.445442795753479,4
False,10.0,45,0.0005009034066461027,2.264551877975464,0.4204707443714142,4
False,10.0,46,0.0005008741864003241,2.2642688751220703,0.41316455602645874,4
False,10.0,47,0.0004987170686945319,2.2596445083618164,0.43202120065689087,4
False,10.0,48,0.0005000163218937814,2.2625365257263184,0.4279099702835083,4
False,10.0,49,0.0005010127788409591,2.264655351638794,0.4252801239490509,4
False,10.0,50,0.0005010372842662036,2.2647194862365723,0.43892693519592285,4
False,10.0,51,0.0005019464297220111,2.266909599304199,0.436127245426178,4
False,10.0,52,0.0005018666852265596,2.2667152881622314,0.4738737940788269,4
False,10.0,53,0.0005006582359783351,2.2639877796173096,0.4194062054157257,4
False,10.0,54,0.0005007688305340707,2.264227867126465,0.43380868434906006,4
False,10.0,55,0.0005014700582250953,2.2658302783966064,0.44381028413772583,4
False,10.0,56,0.0005006632418371737,2.263927459716797,0.44681400060653687,4
False,10.0,57,0.0005011513130739331,2.2651407718658447,0.4543769955635071,4
False,10.0,58,0.000500540598295629,2.263643503189087,0.41874179244041443,4
False,10.0,59,0.0004994984483346343,2.2613754272460938,0.43331196904182434,4
False,10.0,60,0.0004985021078027785,2.2588400840759277,0.41867509484291077,4
False,10.0,61,0.0004999220836907625,2.262269973754883,0.4138699173927307,4
False,10.0,62,0.0004991112509742379,2.260549783706665,0.41233301162719727,4
False,10.0,63,0.0005003571859560907,2.263313055038452,0.4253752827644348,4
False,10.0,64,0.0005008643493056297,2.26446533203125,0.4126574397087097,4
False,10.0,65,0.000501002767123282,2.2646608352661133,0.40584123134613037,4
False,10.0,66,0.0005000035744160414,2.2625386714935303,0.41465818881988525,4
False,10.0,67,0.0005001256940886378,2.2627735137939453,0.4074794054031372,4
False,10.0,68,0.0004985596751794219,2.2592852115631104,0.4307113289833069,4
False,10.0,69,0.0004992832546122372,2.26092529296875,0.4300602972507477,4
False,10.0,70,0.0005012500332668424,2.265302896499634,0.42688003182411194,4
False,10.0,71,0.0004985727136954665,2.259284734725952,0.42973417043685913,4
False,10.0,72,0.0005002942634746432,2.263169765472412,0.42776399850845337,4
False,10.0,73,0.000499696412589401,2.261749029159546,0.422532856464386,4
False,10.0,74,0.0004980812082067132,2.258213520050049,0.40654057264328003,4
False,10.0,75,0.0005000470555387437,2.2624785900115967,0.42464789748191833,4
False,10.0,76,0.0005006662104278803,2.263991355895996,0.4221959710121155,4
False,10.0,77,0.0005000324454158545,2.262481451034546,0.42436787486076355,4
False,10.0,78,0.0005000602686777711,2.2626633644104004,0.42843151092529297,4
False,10.0,79,0.0005001332028768957,2.2628164291381836,0.4136103391647339,4
False,10.0,80,0.0005006910650990903,2.2639341354370117,0.420157790184021,4
False,10.0,81,0.0005002300022169948,2.263007879257202,0.42613905668258667,4
False,10.0,82,0.0005003430997021496,2.263284206390381,0.4289075434207916,4
False,10.0,83,0.0004997046780772507,2.2617790699005127,0.40902388095855713,4
False,10.0,84,0.0005004915874451399,2.263606071472168,0.4226282835006714,4
False,10.0,85,0.0004996996140107512,2.2617955207824707,0.41224315762519836,4
False,10.0,86,0.0005008778534829617,2.2643814086914062,0.40873149037361145,4
False,10.0,87,0.0005006376886740327,2.263941526412964,0.42260417342185974,4
False,10.0,88,0.0005000209202989936,2.2625722885131836,0.4250825345516205,4
False,10.0,89,0.0004996106144972146,2.2616336345672607,0.4197390675544739,4
False,10.0,90,0.0004996040370315313,2.261650562286377,0.4125477373600006,4
False,10.0,91,0.0004990421002730727,2.2603468894958496,0.4229627251625061,4
False,10.0,92,0.0004991850582882762,2.260552406311035,0.42326217889785767,4
False,10.0,93,0.0004996393108740449,2.261626720428467,0.4241650104522705,4
False,10.0,94,0.0004996436182409525,2.2617287635803223,0.4125521779060364,4
False,10.0,95,0.0004999628872610629,2.262362241744995,0.4056098461151123,4
False,10.0,96,0.0005002951947972178,2.263092279434204,0.4267055094242096,4
False,10.0,97,0.0005000084056518972,2.262526035308838,0.4087665379047394,4
False,10.0,98,0.0004981824895367026,2.2584304809570312,0.4133784770965576,4
False,10.0,99,0.0004997266223654151,2.2618601322174072,0.41380414366722107,4
False,10.0,0,0.06535778939723969,17.29767417907715,14.832695007324219,4
False,10.0,1,0.0016972749726846814,4.131948947906494,6.033175468444824,4
False,10.0,2,0.0011244306806474924,3.3920376300811768,2.6256232261657715,4
False,10.0,3,0.001083339680917561,3.32985258102417,2.5192644596099854,4
False,10.0,4,0.0010722539154812694,3.312669515609741,2.5824391841888428,4
False,10.0,5,0.001062316820025444,3.2976152896881104,2.6028218269348145,4
False,10.0,6,0.0010512907756492496,3.2803850173950195,2.6815714836120605,4
False,10.0,7,0.0010337833082303405,3.252718925476074,2.3039355278015137,4
False,10.0,8,0.0010035233572125435,3.2049736976623535,2.3021159172058105,4
False,10.0,9,0.0009519507293589413,3.121354579925537,2.2225866317749023,4
False,10.0,10,0.0008622476016171277,2.9701297283172607,1.912827491760254,4
False,10.0,11,0.0007427097880281508,2.7565464973449707,1.4731693267822266,4
False,10.0,12,0.0006241063820198178,2.5270910263061523,1.1070868968963623,4
False,10.0,13,0.0005514350486919284,2.375638484954834,0.7321574687957764,4
False,10.0,14,0.000523424765560776,2.3148293495178223,3.607985258102417,4
False,10.0,15,0.0005106041789986193,2.286379337310791,0.6963183879852295,4
False,10.0,16,0.0005101118586026132,2.285113573074341,0.5567843914031982,4
False,10.0,17,0.0005108046461828053,2.286776304244995,2.0412511825561523,4
False,10.0,18,0.0005064504803158343,2.2770702838897705,0.5755120515823364,4
False,10.0,19,0.0005073653883300722,2.2789101600646973,1.0201878547668457,4
False,10.0,20,0.0005082443822175264,2.2810168266296387,1.5911942720413208,4
False,10.0,21,0.0005090500926598907,2.282855987548828,0.995000958442688,4
False,10.0,22,0.0005062746349722147,2.276693105697632,1.0256167650222778,4
False,10.0,23,0.0005055857473053038,2.275066375732422,0.8907372951507568,4
False,10.0,24,0.0005082200514152646,2.2809133529663086,0.5159409642219543,4
False,10.0,25,0.00050796486902982,2.2802212238311768,0.6656942963600159,4
False,10.0,26,0.0005062836571596563,2.2766547203063965,1.839578628540039,4
False,10.0,27,0.0005078957183286548,2.2802774906158447,0.4817030131816864,4
False,10.0,28,0.00050979177467525,2.284506320953369,1.2756918668746948,4
False,10.0,29,0.0005077227833680809,2.279823064804077,0.7445138692855835,4
False,10.0,30,0.0005093737854622304,2.2836389541625977,1.4120957851409912,4
False,10.0,31,0.0005038274102844298,2.271148681640625,1.1709554195404053,4
False,10.0,32,0.000506254262290895,2.276385545730591,1.1025993824005127,4
False,10.0,33,0.0005084361182525754,2.281525135040283,1.1765096187591553,4
False,10.0,34,0.0005064076976850629,2.27695894241333,0.9696972370147705,4
False,10.0,35,0.0005126867908984423,2.290809154510498,1.4783196449279785,4
False,10.0,36,0.0005107876495458186,2.286635398864746,2.009000778198242,4
False,10.0,37,0.0005105843301862478,2.2863309383392334,1.715864896774292,4
False,10.0,38,0.0005161121371202171,2.2984461784362793,1.5862607955932617,4
False,10.0,39,0.0005077930982224643,2.280022144317627,0.7654571533203125,4
False,10.0,40,0.0005050637992098927,2.273944854736328,0.5889742970466614,4
False,10.0,41,0.0005071988562121987,2.2787790298461914,0.6268662214279175,4
False,10.0,42,0.000507699849549681,2.279834747314453,0.6675283312797546,4
False,10.0,43,0.0005034641944803298,2.2702996730804443,0.46080896258354187,4
False,10.0,44,0.0005011383327655494,2.2650887966156006,0.4360927939414978,4
False,10.0,45,0.0005003992118872702,2.263416051864624,0.41775745153427124,4
False,10.0,46,0.0005012531182728708,2.265235662460327,0.432900071144104,4
False,10.0,47,0.0005000744131393731,2.2626893520355225,0.4875180721282959,4
False,10.0,48,0.0004996355273760855,2.261586904525757,0.581926703453064,4
False,10.0,49,0.0005004150443710387,2.2634477615356445,0.5405025482177734,4
False,10.0,50,0.0005004326812922955,2.263517379760742,0.4615476131439209,4
False,10.0,51,0.0005010889144614339,2.264986515045166,0.4332539439201355,4
False,10.0,52,0.0005008303560316563,2.264401435852051,0.5109276175498962,4
False,10.0,53,0.0005003607366234064,2.2633726596832275,0.4748031497001648,4
False,10.0,54,0.0005026073195040226,2.2682814598083496,0.4861411452293396,4
False,10.0,55,0.0005016922950744629,2.2663395404815674,0.5367797017097473,4
False,10.0,56,0.00050250010099262,2.2681736946105957,0.4500962495803833,4
False,10.0,57,0.0005017482908442616,2.2664759159088135,0.43174123764038086,4
False,10.0,58,0.0005023301928304136,2.2677690982818604,0.4699479341506958,4
False,10.0,59,0.0005009263404645026,2.264547109603882,0.5397393703460693,4
False,10.0,60,0.0005004583508707583,2.2634639739990234,0.463051974773407,4
False,10.0,61,0.0005003614933229983,2.263118267059326,0.4113902747631073,4
False,10.0,62,0.000500472029671073,2.263583183288574,0.43074995279312134,4
False,10.0,63,0.0005002580001018941,2.2630186080932617,0.4243333637714386,4
False,10.0,64,0.0004990464658476412,2.260303497314453,0.4183427095413208,4
False,10.0,65,0.0005014007329009473,2.2656493186950684,0.42437320947647095,4
False,10.0,66,0.0004995641647838056,2.261213779449463,0.4316553473472595,4
False,10.0,67,0.0005002043908461928,2.262887477874756,0.42461395263671875,4
False,10.0,68,0.0004993330221623182,2.2608516216278076,0.423330157995224,4
False,10.0,69,0.0005002651014365256,2.2629010677337646,0.4185968041419983,4
False,10.0,70,0.0005004317499697208,2.263345956802368,0.4085172414779663,4
False,10.0,71,0.0004999798256903887,2.2624716758728027,0.4152413308620453,4
False,10.0,72,0.0004995116614736617,2.261385917663574,0.42784467339515686,4
False,10.0,73,0.0005007943836972117,2.2642762660980225,0.4308810830116272,4
False,10.0,74,0.0004997442592866719,2.261976957321167,0.42183607816696167,4
False,10.0,75,0.0004990721354261041,2.2602808475494385,0.43422967195510864,4
False,10.0,76,0.0005005654529668391,2.263739585876465,0.4263118803501129,4
False,10.0,77,0.0005002565449103713,2.2630159854888916,0.4079662561416626,4
False,10.0,78,0.0004999340744689107,2.2623391151428223,0.43050938844680786,4
False,10.0,79,0.0004994451301172376,2.261232852935791,0.4201566278934479,4
False,10.0,80,0.000499474408570677,2.261246919631958,0.42355456948280334,4
False,10.0,81,0.0005009740707464516,2.264561653137207,0.4249030351638794,4
False,10.0,82,0.0005006472347304225,2.263960123062134,0.42344552278518677,4
False,10.0,83,0.0004999454831704497,2.262434959411621,0.4277496337890625,4
False,10.0,84,0.0004999461234547198,2.2624106407165527,0.42804503440856934,4
False,10.0,85,0.0005002414109185338,2.2630279064178467,0.43207478523254395,4
False,10.0,86,0.0004995525814592838,2.2615163326263428,0.42545086145401,4
False,10.0,87,0.0005000747041776776,2.262403726577759,0.42675280570983887,4
False,10.0,88,0.0004987519350834191,2.259711742401123,0.42131781578063965,4
False,10.0,89,0.0004993521724827588,2.2609362602233887,0.42598408460617065,4
False,10.0,90,0.0004996023490093648,2.2616190910339355,0.43002450466156006,4
False,10.0,91,0.0004994454211555421,2.2611963748931885,0.4189382791519165,4
False,10.0,92,0.0004994074115529656,2.2612078189849854,0.4198206067085266,4
False,10.0,93,0.0004996638745069504,2.2617709636688232,0.4311698079109192,4
False,10.0,94,0.0004992117756046355,2.2607614994049072,0.4086834788322449,4
False,10.0,95,0.0004992429749108851,2.2607200145721436,0.42089587450027466,4
False,10.0,96,0.0004996527568437159,2.2616820335388184,0.4285140633583069,4
False,10.0,97,0.0004998490330763161,2.262162208557129,0.4292055368423462,4
False,10.0,98,0.000500011199619621,2.262564182281494,0.4160158932209015,4
False,10.0,99,0.0005008481675758958,2.2644288539886475,0.416506290435791,4
False,10.0,0,0.03775927051901817,12.620254516601562,9.87176513671875,4
False,10.0,1,0.0012251344742253423,3.533290386199951,7.513413906097412,4
False,10.0,2,0.0009613264701329172,3.1360859870910645,2.8372139930725098,4
False,10.0,3,0.0007809043163433671,2.8253285884857178,3.0062038898468018,4
False,10.0,4,0.0006045727641321719,2.48690128326416,2.8753533363342285,4
False,10.0,5,0.0005361128132790327,2.3427071571350098,0.841293454170227,4
False,10.0,6,0.0005202700267545879,2.307807683944702,0.5481932759284973,4
False,10.0,7,0.0005144641036167741,2.2950167655944824,0.8558005690574646,4
False,10.0,8,0.0005120010464452207,2.2895305156707764,1.9223991632461548,4
False,10.0,9,0.0005079338443465531,2.2804148197174072,0.6661837100982666,4
False,10.0,10,0.0005139640998095274,2.293846607208252,0.5182848572731018,4
False,10.0,11,0.0005122553557157516,2.2900898456573486,2.3942458629608154,4
False,10.0,12,0.0005091766361147165,2.2831664085388184,0.6711083650588989,4
False,10.0,13,0.000515285471919924,2.2967915534973145,1.2196482419967651,4
False,10.0,14,0.0005103569128550589,2.2858948707580566,1.4866232872009277,4
False,10.0,15,0.0005093991057947278,2.2837133407592773,1.1649813652038574,4
False,10.0,16,0.0005054420325905085,2.274902582168579,0.7814121246337891,4
False,10.0,17,0.0005073664942756295,2.2791972160339355,0.6033982634544373,4
False,10.0,18,0.0005083243595436215,2.281226634979248,1.7523130178451538,4
False,10.0,19,0.0005076490924693644,2.27978253364563,0.6499338150024414,4
False,10.0,20,0.000508404744323343,2.281430244445801,1.0003957748413086,4
False,10.0,21,0.0005131007055751979,2.2917680740356445,0.8317306041717529,4
False,10.0,22,0.0005114856758154929,2.288393974304199,0.6119720339775085,4
False,10.0,23,0.0005087963072583079,2.2823688983917236,0.6842390298843384,4
False,10.0,24,0.0005087078316137195,2.282227039337158,4.246068954467773,4
False,10.0,25,0.0005098131950944662,2.2846837043762207,0.9064071178436279,4
False,10.0,26,0.0005171994562260807,2.301236152648926,2.2036194801330566,4
False,10.0,27,0.0005076924571767449,2.2798964977264404,1.074379801750183,4
False,10.0,28,0.0005000987439416349,2.2628238201141357,0.4519052803516388,4
False,10.0,29,0.0004978673532605171,2.2577760219573975,0.6115531921386719,4
False,10.0,30,0.0004978714277967811,2.2577836513519287,0.4248017966747284,4
False,10.0,31,0.0004982092068530619,2.258488893508911,0.4605259895324707,4
False,10.0,32,0.0004974799230694771,2.2569518089294434,0.4923378527164459,4
False,10.0,33,0.0004979917430318892,2.2580785751342773,0.45036599040031433,4
False,10.0,34,0.0004978984361514449,2.2577810287475586,0.49831587076187134,4
False,10.0,35,0.0004977406351827085,2.2575299739837646,0.72934490442276,4
False,10.0,36,0.0005006419960409403,2.2641165256500244,0.456137090921402,4
False,10.0,37,0.0005007190629839897,2.264249563217163,0.43637996912002563,4
False,10.0,38,0.0004988036816939712,2.259948492050171,0.5096134543418884,4
False,10.0,39,0.0004976240452378988,2.257293224334717,0.6138067245483398,4
False,10.0,40,0.0004967935383319855,2.2553465366363525,0.7721875309944153,4
False,10.0,41,0.0004973674076609313,2.256648540496826,0.4696784019470215,4
False,10.0,42,0.0004997175419703126,2.2619967460632324,0.4757501184940338,4
False,10.0,43,0.0004980561789125204,2.258260726928711,0.6528953313827515,4
False,10.0,44,0.0004981801612302661,2.2585391998291016,0.5704454183578491,4
False,10.0,45,0.0004972804454155266,2.256514072418213,0.4305233657360077,4
False,10.0,46,0.000497431552503258,2.256829261779785,0.6110365390777588,4
False,10.0,47,0.0004983097314834595,2.2588064670562744,0.4736456274986267,4
False,10.0,48,0.0004980659577995539,2.2582833766937256,0.570014238357544,4
False,10.0,49,0.0004973598406650126,2.2566769123077393,0.4455590844154358,4
False,10.0,50,0.0004982621176168323,2.2587268352508545,0.6430394053459167,4
False,10.0,51,0.0004984756233170629,2.259208917617798,1.2978107929229736,4
False,10.0,52,0.0004971307353116572,2.2561330795288086,0.4249821603298187,4
False,10.0,53,0.0004965694970451295,2.254889965057373,0.4213758111000061,4
False,10.0,54,0.00049800198758021,2.2580959796905518,0.4025357663631439,4
False,10.0,55,0.0004967693821527064,2.2553086280822754,0.4372422993183136,4
False,10.0,56,0.0004952159360982478,2.251805305480957,0.4179489016532898,4
False,10.0,57,0.0004967270069755614,2.255244493484497,0.42530423402786255,4
False,10.0,58,0.0004973984905518591,2.2567646503448486,0.41046586632728577,4
False,10.0,59,0.0004970667650923133,2.2559893131256104,0.45403242111206055,4
False,10.0,60,0.0004966478445567191,2.255045175552368,0.44023779034614563,4
False,10.0,61,0.0004965346306562424,2.254772424697876,0.4380373954772949,4
False,10.0,62,0.0004973426111973822,2.256561279296875,0.4081984758377075,4
False,10.0,63,0.0004968200228177011,2.255418539047241,0.40893667936325073,4
False,10.0,64,0.0004966148408129811,2.254987955093384,0.42022109031677246,4
False,10.0,65,0.0004971912130713463,2.2563230991363525,0.42576858401298523,4
False,10.0,66,0.0004973815521225333,2.256723642349243,0.4113278090953827,4
False,10.0,67,0.0004967563436366618,2.2553040981292725,0.4171521067619324,4
False,10.0,68,0.0004968894645571709,2.255631685256958,0.42623522877693176,4
False,10.0,69,0.0004968917346559465,2.2556328773498535,0.42377692461013794,4
False,10.0,70,0.0004960164660587907,2.2536063194274902,0.4239383339881897,4
False,10.0,71,0.0004969379515387118,2.2557153701782227,0.4185701608657837,4
False,10.0,72,0.0004963498213328421,2.2543859481811523,0.42820215225219727,4
False,10.0,73,0.0004962768289260566,2.254211902618408,0.42342737317085266,4
False,10.0,74,0.0004960387013852596,2.2536280155181885,0.4219648838043213,4
False,10.0,75,0.0004977637436240911,2.257568836212158,0.411008358001709,4
False,10.0,76,0.0004967213608324528,2.2552130222320557,0.4280858039855957,4
False,10.0,77,0.0004970402223989367,2.2559359073638916,0.42995506525039673,4
False,10.0,78,0.0004965785192325711,2.2549078464508057,0.41985252499580383,4
False,10.0,79,0.0004965075058862567,2.2547452449798584,0.4221423268318176,4
False,10.0,80,0.0004962387611158192,2.254096269607544,0.42544296383857727,4
False,10.0,81,0.000496528809890151,2.254789113998413,0.4181618392467499,4
False,10.0,82,0.0004961044760420918,2.2538251876831055,0.42661377787590027,4
False,10.0,83,0.0004966037813574076,2.254990816116333,0.4064554274082184,4
False,10.0,84,0.0004973393515683711,2.2566380500793457,0.4215324819087982,4
False,10.0,85,0.000494973617605865,2.2512948513031006,0.413077712059021,4
False,10.0,86,0.0004964570398442447,2.254617214202881,0.4208070635795593,4
False,10.0,87,0.0004965743282809854,2.254892110824585,0.40875181555747986,4
False,10.0,88,0.0004981838283129036,2.258492946624756,0.4233996272087097,4
False,10.0,89,0.0004964001127518713,2.254503011703491,0.43280500173568726,4
False,10.0,90,0.0004961304948665202,2.2538681030273438,0.4037662148475647,4
False,10.0,91,0.000496557098813355,2.2548367977142334,0.4159291386604309,4
False,10.0,92,0.0004971204325556755,2.2561140060424805,0.419894278049469,4
False,10.0,93,0.0004960992373526096,2.2538046836853027,0.4125936031341553,4
False,10.0,94,0.0004964512190781534,2.2546229362487793,0.4170103073120117,4
False,10.0,95,0.0004968540160916746,2.2555365562438965,0.4036443829536438,4
False,10.0,96,0.0004967878921888769,2.2553584575653076,0.4252799153327942,4
False,10.0,97,0.0004951347364112735,2.2516493797302246,0.42179352045059204,4
False,10.0,98,0.0004965453408658504,2.2548232078552246,0.42050325870513916,4
False,10.0,99,0.0004964592517353594,2.2546515464782715,0.4250568747520447,4
True,0.0,0,0.12015725672245026,30.716209411621094,27.937984466552734,1
True,0.0,1,0.04838889464735985,22.259376525878906,26.048654556274414,1
True,0.0,2,0.04766368120908737,22.092390060424805,21.643692016601562,1
True,0.0,3,0.04744695872068405,22.042125701904297,18.13616943359375,1
True,0.0,4,0.04733111709356308,22.015201568603516,18.450347900390625,1
True,0.0,5,0.04717482998967171,21.978801727294922,18.597179412841797,1
True,0.0,6,0.04691338539123535,21.917808532714844,18.886699676513672,1
True,0.0,7,0.04683154076337814,21.898685455322266,20.44720458984375,1
True,0.0,8,0.0466003492474556,21.844573974609375,22.58285140991211,1
True,0.0,9,0.046410493552684784,21.80000877380371,22.13251495361328,1
True,0.0,10,0.046359602361917496,21.788066864013672,24.643224716186523,1
True,0.0,11,0.046233873814344406,21.75848388671875,19.253013610839844,1
True,0.0,12,0.046003229916095734,21.704172134399414,19.51620101928711,1
True,0.0,13,0.04596783220767975,21.69580078125,17.297456741333008,1
True,0.0,14,0.04584834352135658,21.66757583618164,24.969486236572266,1
True,0.0,15,0.045843593776226044,21.666471481323242,24.195632934570312,1
True,0.0,16,0.04577495530247688,21.650211334228516,21.260881423950195,1
True,0.0,17,0.045725226402282715,21.638511657714844,20.997486114501953,1
True,0.0,18,0.0455646738409996,21.600452423095703,21.499065399169922,1
True,0.0,19,0.04553369805216789,21.59313201904297,16.815143585205078,1
True,0.0,20,0.045552805066108704,21.59766387939453,15.5378999710083,1
True,0.0,21,0.045429833233356476,21.568464279174805,25.043148040771484,1
True,0.0,22,0.04535030573606491,21.549589157104492,23.59576988220215,1
True,0.0,23,0.045183442533016205,21.509910583496094,20.486618041992188,1
True,0.0,24,0.045088645070791245,21.48733901977539,21.044090270996094,1
True,0.0,25,0.04510952904820442,21.492267608642578,21.468042373657227,1
True,0.0,26,0.045257970690727234,21.527650833129883,21.68383026123047,1
True,0.0,27,0.04535603150725365,21.55093765258789,14.0869140625,1
True,0.0,28,0.04526007920503616,21.528085708618164,21.943317413330078,1
True,0.0,29,0.04510414972901344,21.490995407104492,21.382854461669922,1
True,0.0,30,0.045078955590724945,21.484996795654297,21.287572860717773,1
True,0.0,31,0.04500366747379303,21.467023849487305,20.470340728759766,1
True,0.0,32,0.04489349573850632,21.44072151184082,21.293601989746094,1
True,0.0,33,0.044814132153987885,21.421810150146484,21.020301818847656,1
True,0.0,34,0.04481641948223114,21.422340393066406,14.097930908203125,1
True,0.0,35,0.044738784432411194,21.40378761291504,20.14554214477539,1
True,0.0,36,0.04482259973883629,21.423837661743164,21.869544982910156,1
True,0.0,37,0.044611673802137375,21.373363494873047,20.870349884033203,1
True,0.0,38,0.0445348396897316,21.354938507080078,19.815757751464844,1
True,0.0,39,0.04444507881999016,21.333417892456055,22.966529846191406,1
True,0.0,40,0.04464554786682129,21.381465911865234,15.392905235290527,1
True,0.0,41,0.04462025687098503,21.375398635864258,14.553391456604004,1
True,0.0,42,0.04436945542693138,21.31528091430664,16.774192810058594,1
True,0.0,43,0.04445141926407814,21.334880828857422,15.502718925476074,1
True,0.0,44,0.04438360035419464,21.31859588623047,19.472732543945312,1
True,0.0,45,0.044435568153858185,21.331144332885742,21.079696655273438,1
True,0.0,46,0.0443769171833992,21.317049026489258,18.37590217590332,1
True,0.0,47,0.04423880949616432,21.283809661865234,17.921886444091797,1
True,0.0,48,0.0440521240234375,21.238882064819336,16.06044578552246,1
True,0.0,49,0.044085051864385605,21.246803283691406,18.035907745361328,1
True,0.0,50,0.044035740196704865,21.234956741333008,20.474782943725586,1
True,0.0,51,0.04402938112616539,21.233428955078125,14.98022174835205,1
True,0.0,52,0.043975330889225006,21.220394134521484,17.871795654296875,1
True,0.0,53,0.04408533126115799,21.246877670288086,17.88603401184082,1
True,0.0,54,0.04411860555410385,21.25489044189453,14.853914260864258,1
True,0.0,55,0.04432418569922447,21.304344177246094,13.644723892211914,1
True,0.0,56,0.04385257512331009,21.190753936767578,15.862588882446289,1
True,0.0,57,0.044214699417352676,21.277982711791992,14.792427062988281,1
True,0.0,58,0.04394321143627167,21.21257209777832,17.214405059814453,1
True,0.0,59,0.04376008361577988,21.168392181396484,15.349676132202148,1
True,0.0,60,0.04433848336338997,21.307796478271484,17.62668800354004,1
True,0.0,61,0.04458888992667198,21.36790657043457,18.007083892822266,1
True,0.0,62,0.04418811574578285,21.27162742614746,20.72250747680664,1
True,0.0,63,0.04410397633910179,21.251338958740234,15.182308197021484,1
True,0.0,64,0.04398088902235031,21.22165298461914,18.236522674560547,1
True,0.0,65,0.04380771890282631,21.17987060546875,18.110048294067383,1
True,0.0,66,0.04364767298102379,21.141141891479492,16.794857025146484,1
True,0.0,67,0.04354614019393921,21.116586685180664,14.062361717224121,1
True,0.0,68,0.04366520792245865,21.145383834838867,14.59791374206543,1
True,0.0,69,0.04397879168391228,21.221193313598633,21.01515007019043,1
True,0.0,70,0.04358648508787155,21.126338958740234,17.788265228271484,1
True,0.0,71,0.04335435852408409,21.07004165649414,16.23196792602539,1
True,0.0,72,0.043536487966775894,21.114198684692383,19.300260543823242,1
True,0.0,73,0.043726224452257156,21.16014289855957,16.986719131469727,1
True,0.0,74,0.043392524123191833,21.079256057739258,19.099796295166016,1
True,0.0,75,0.04357688128948212,21.123920440673828,16.53075408935547,1
True,0.0,76,0.043772902339696884,21.17148780822754,15.483283996582031,1
True,0.0,77,0.043452661484479904,21.093839645385742,15.190337181091309,1
