latent_dim,epoch,loss,train_error,validation_error,
3,34,2.8695270884782076e-05,0.5308390855789185,0.7614929676055908,
3,35,3.5481622035149485e-05,0.5903939604759216,0.656119167804718,
3,36,3.161264248774387e-05,0.552391529083252,0.5683349370956421,
3,37,2.46222443820443e-05,0.48712942004203796,0.7873344421386719,
3,38,2.533248880354222e-05,0.495700865983963,1.4802312850952148,
3,39,2.508964462322183e-05,0.49443596601486206,3.30525541305542,
3,40,2.747459802776575e-05,0.5150371789932251,4.46604061126709,
3,41,1.855940354289487e-05,0.42397528886795044,0.39342108368873596,
3,42,1.7934378774953075e-05,0.41521623730659485,0.4589747190475464,
3,43,1.8103466572938487e-05,0.41751208901405334,0.4492892622947693,
3,44,1.8490007278160192e-05,0.42294391989707947,0.4881111681461334,
3,45,1.8620794435264543e-05,0.4244884252548218,0.3708488643169403,
3,46,1.9459637769614346e-05,0.43462812900543213,0.5782066583633423,
3,47,1.8456588804838248e-05,0.42365944385528564,0.6081398725509644,
3,48,1.8875418390962295e-05,0.4259699583053589,0.40239158272743225,
3,49,1.770825110725127e-05,0.41115087270736694,0.357967734336853,
3,50,1.6990754375001416e-05,0.40213263034820557,0.34796419739723206,
3,51,1.814667302824091e-05,0.4164643883705139,0.36074399948120117,
3,52,1.9531651560100727e-05,0.4337555468082428,0.3825582265853882,
3,53,1.8117296349373646e-05,0.4189952611923218,0.5184609293937683,
3,54,1.7872640455607325e-05,0.41543322801589966,0.3935444951057434,
3,55,1.8166891095461324e-05,0.4145718812942505,0.356391966342926,
3,56,1.898538539535366e-05,0.42716342210769653,0.38848188519477844,
3,57,1.7247853975277394e-05,0.4098609387874603,0.6696997880935669,
3,58,1.7657701391726732e-05,0.4082104563713074,0.38045477867126465,
3,59,1.7221102098119445e-05,0.40741634368896484,0.9003510475158691,
3,60,1.8570844986243173e-05,0.4250986874103546,0.487470805644989,
3,61,1.9732990040211007e-05,0.4387207329273224,0.8352987170219421,
3,62,1.6888730897335336e-05,0.4021582305431366,0.5006640553474426,
3,63,1.7293499695369974e-05,0.405731201171875,0.34971436858177185,
3,64,1.6683992726029828e-05,0.40096479654312134,0.3537352681159973,
3,65,1.762734609656036e-05,0.4126140773296356,0.37442851066589355,
3,66,1.716638871585019e-05,0.3995310366153717,0.3343544602394104,
3,67,1.6775482436059974e-05,0.4014890491962433,0.35017088055610657,
3,68,1.7232096070074476e-05,0.40684670209884644,0.4252045750617981,
3,69,1.6674377548042685e-05,0.40019306540489197,0.33886826038360596,
3,70,1.6007081285351887e-05,0.3910360336303711,0.39749932289123535,
3,71,1.6938553017098457e-05,0.4016289710998535,0.3498415946960449,
3,72,1.6868225429789163e-05,0.4035453796386719,0.33272692561149597,
3,73,1.6959616914391518e-05,0.402313768863678,0.36162465810775757,
3,74,1.7052901966962963e-05,0.3995049297809601,0.3640773892402649,
3,75,1.637091554584913e-05,0.3966161608695984,0.36829710006713867,
3,76,1.6923013390623964e-05,0.40458396077156067,0.3412443995475769,
3,77,1.6657982996548526e-05,0.39306241273880005,0.35029661655426025,
3,78,1.6752117517171428e-05,0.3949460983276367,0.35469645261764526,
3,79,1.773285293893423e-05,0.41430994868278503,0.38002875447273254,
3,80,1.698039341135882e-05,0.4033214747905731,0.41671812534332275,
3,81,1.7012454918585718e-05,0.4048919975757599,0.3446207642555237,
3,82,1.6588128346484154e-05,0.3995499908924103,0.34975147247314453,
3,83,1.690379940555431e-05,0.4043179154396057,0.35157105326652527,
3,84,1.642956158320885e-05,0.393463671207428,0.3504137396812439,
3,85,1.683031950960867e-05,0.40325120091438293,0.3481825590133667,
3,86,1.7304420907748863e-05,0.4072495996952057,0.35331612825393677,
3,87,1.6624479030724615e-05,0.39894577860832214,0.35226312279701233,
3,88,1.6861122276168317e-05,0.4030994176864624,0.33115535974502563,
3,89,1.693438389338553e-05,0.40407806634902954,0.32536160945892334,
3,90,1.6671525372657925e-05,0.3978147506713867,0.3516404330730438,
3,91,1.646788587095216e-05,0.39625030755996704,0.34892016649246216,
3,92,1.6606094504822977e-05,0.3968021273612976,0.345154732465744,
3,93,1.669237099122256e-05,0.40191930532455444,0.3349670171737671,
3,94,1.703780253592413e-05,0.4062744379043579,0.3337230384349823,
3,95,1.659761073824484e-05,0.4001076817512512,0.3509977161884308,
3,96,1.678291846474167e-05,0.3972468376159668,0.349845826625824,
3,97,1.6662184862070717e-05,0.40053561329841614,0.3475225269794464,
3,98,1.6155174307641573e-05,0.3929694890975952,0.3508094549179077,
3,99,1.679102933849208e-05,0.4021582007408142,0.3540404736995697,
3,100,1.6651672922307625e-05,0.39694103598594666,0.35146990418434143,
3,101,1.6543654055567458e-05,0.39629900455474854,0.3491847515106201,
3,102,1.684364178800024e-05,0.39971062541007996,0.34401002526283264,
3,103,1.6821124518173747e-05,0.40190351009368896,0.332866370677948,
3,104,1.682689253357239e-05,0.4023522734642029,0.3483717441558838,
3,105,1.634021828067489e-05,0.39350202679634094,0.3517199754714966,
3,106,1.6477379176649265e-05,0.3982979655265808,0.352214515209198,
3,107,1.6612095350865275e-05,0.39964917302131653,0.34801214933395386,
3,108,1.6657377273077145e-05,0.40018230676651,0.3489052951335907,
3,109,1.7202492017531767e-05,0.40436702966690063,0.3507295846939087,
3,110,1.6636960936011747e-05,0.40050390362739563,0.3312711715698242,
3,111,1.6436262740171514e-05,0.3934503197669983,0.3432939648628235,
3,112,1.649122168601025e-05,0.397305428981781,0.3333134949207306,
3,113,1.6571773812756874e-05,0.39545297622680664,0.3326733708381653,
3,114,1.6522537407581694e-05,0.3996349573135376,0.32695406675338745,
3,115,1.6611818864475936e-05,0.3985980153083801,0.3311018943786621,
3,116,1.6709806004655547e-05,0.40201109647750854,0.34582966566085815,
3,117,1.665647141635418e-05,0.39910194277763367,0.3447344899177551,
3,118,1.604527460585814e-05,0.39510345458984375,0.35079097747802734,
3,119,1.7261170796700753e-05,0.4090214967727661,0.3526158332824707,
3,120,1.6905438315006904e-05,0.40286967158317566,0.35104984045028687,
3,121,1.660074485698715e-05,0.393208384513855,0.3501185178756714,
3,122,1.700799839454703e-05,0.40356701612472534,0.35387876629829407,
3,123,1.6156058336491697e-05,0.3940106928348541,0.3390510380268097,
3,124,1.6628917364869267e-05,0.39706283807754517,0.32991811633110046,
3,125,1.6812966350698844e-05,0.4014776945114136,0.3448731303215027,
3,126,1.668947152211331e-05,0.4001910388469696,0.3481091260910034,
3,127,1.6511576177435927e-05,0.3968905806541443,0.3479573428630829,
3,128,1.6392745237681083e-05,0.3966924548149109,0.3280138671398163,
3,129,1.6921274436754175e-05,0.4014396369457245,0.33421361446380615,
3,130,1.6240124750765972e-05,0.3936788737773895,0.3364723324775696,
3,131,1.6249421605607495e-05,0.3924562335014343,0.3458302915096283,
3,132,1.6676563973305747e-05,0.39588624238967896,0.35299262404441833,
3,133,1.6554189642192796e-05,0.394497275352478,0.3525192439556122,
3,134,1.6327561752405018e-05,0.39623403549194336,0.3348226845264435,
3,135,1.6358146240236238e-05,0.3965402841567993,0.3505864143371582,
3,136,1.693948252068367e-05,0.40448352694511414,0.3508906364440918,
3,137,1.7156546164187603e-05,0.40687641501426697,0.35127073526382446,
3,138,1.6516434698132798e-05,0.39778998494148254,0.34680765867233276,
3,139,1.664528281253297e-05,0.39954450726509094,0.3370169699192047,
3,140,1.5255516700563021e-05,0.38459718227386475,0.3564378619194031,
3,141,1.651618367759511e-05,0.3985086977481842,0.3303399085998535,
3,142,1.6807043721200898e-05,0.398973673582077,0.34605392813682556,
3,143,1.660226917010732e-05,0.3985852897167206,0.35325515270233154,
3,144,1.682426591287367e-05,0.39927583932876587,0.3461063504219055,
3,145,1.6925843738135882e-05,0.4005877375602722,0.3529110550880432,
3,146,1.6781901649665087e-05,0.4032949209213257,0.32989585399627686,
3,147,1.644275471335277e-05,0.39760830998420715,0.34992676973342896,
3,148,1.6432466509286314e-05,0.3961620628833771,0.33494672179222107,
3,149,1.6888930986169726e-05,0.40223148465156555,0.3472216725349426,
6,0,0.06379085034132004,16.182514190673828,31.999248504638672,
6,1,0.0010436048032715917,3.215850591659546,12.912299156188965,
6,2,0.0005341203650459647,2.3358774185180664,2.953735828399658,
6,3,0.00042841609683819115,2.0919854640960693,2.1870570182800293,
6,4,0.0003306121798232198,1.8372433185577393,2.077946901321411,
6,5,0.00023854905157350004,1.5602389574050903,1.8450109958648682,
6,6,0.0001602231350261718,1.2769086360931396,1.4379310607910156,
6,7,9.995329310186207e-05,1.0047998428344727,2.3335342407226562,
6,8,6.180998752824962e-05,0.7887585163116455,1.2924760580062866,
6,9,4.515894397627562e-05,0.6716384887695312,0.9910142421722412,
6,10,3.919071241398342e-05,0.6243906021118164,0.8522890210151672,
6,11,3.3887459721881896e-05,0.5766438841819763,1.280370831489563,
6,12,3.157975879730657e-05,0.5566996335983276,0.863675057888031,
6,13,3.334955181344412e-05,0.5684375762939453,0.6423451900482178,
6,14,3.1935142033034936e-05,0.5598379373550415,1.2051242589950562,
6,15,3.082890543737449e-05,0.5483283400535583,0.7247632741928101,
6,16,2.846629467967432e-05,0.5268440842628479,0.5801072120666504,
6,17,3.45860498782713e-05,0.5825321674346924,0.5129175782203674,
6,18,2.9592927603516728e-05,0.5340163111686707,0.643720805644989,
6,19,3.093335180892609e-05,0.5514355897903442,0.6052216291427612,
6,20,2.9063201509416103e-05,0.531796395778656,0.6779435873031616,
6,21,2.9700417144340463e-05,0.5374147891998291,0.5362627506256104,
6,22,2.680452962522395e-05,0.5029672980308533,2.635328531265259,
6,23,2.913926073233597e-05,0.5324984192848206,0.5216119289398193,
6,24,2.8728158213198185e-05,0.5309698581695557,1.4925460815429688,
6,25,3.0095621696091257e-05,0.5392776727676392,0.7160434722900391,
6,26,3.091680264333263e-05,0.5490157604217529,0.5669161081314087,
6,27,3.060993185499683e-05,0.5481041073799133,0.9324398040771484,
6,28,2.7468004191177897e-05,0.5129485726356506,0.9020481705665588,
6,29,2.5546094548190013e-05,0.4964626729488373,0.8100007772445679,
6,30,2.7227668397244997e-05,0.5162217020988464,1.1598231792449951,
6,31,2.6172641810262576e-05,0.5047674179077148,0.49897313117980957,
6,32,2.699148353713099e-05,0.5117206573486328,0.8445613384246826,
6,33,2.7808115191874094e-05,0.5189650654792786,0.5886790156364441,
6,34,2.8090220439480618e-05,0.5227512717247009,1.1765189170837402,
6,35,2.4955983462859876e-05,0.4887371063232422,0.9617372751235962,
6,36,2.7453701477497816e-05,0.5165404677391052,1.2436397075653076,
6,37,2.929810761997942e-05,0.5381578803062439,0.4903637766838074,
6,38,3.148744144709781e-05,0.5546831488609314,0.5981402397155762,
6,39,2.9718172299908474e-05,0.5394526124000549,1.2609385251998901,
6,40,2.8165355615783483e-05,0.5246910452842712,0.7248497009277344,
6,41,3.267921056249179e-05,0.5682277083396912,0.5782509446144104,
6,42,3.287405343144201e-05,0.5693957805633545,0.9636192321777344,
6,43,2.825033152475953e-05,0.523720383644104,0.5340008735656738,
6,44,2.963549741252791e-05,0.5371069312095642,1.025209665298462,
6,45,3.1922070775181055e-05,0.5606574416160583,0.7733311653137207,
6,46,3.349096732563339e-05,0.5722488164901733,0.6424083709716797,
6,47,2.4583552658441477e-05,0.4794977009296417,0.4573324918746948,
6,48,2.306392343598418e-05,0.4696856141090393,0.4527614116668701,
6,49,2.3876829800428823e-05,0.477817177772522,0.4290693998336792,
6,50,2.2904685465618968e-05,0.4690159261226654,0.4277065396308899,
6,51,2.3794204025762156e-05,0.47521987557411194,0.4669974446296692,
6,52,2.3797190806362778e-05,0.4811881184577942,0.48177704215049744,
6,53,2.265121838718187e-05,0.468750923871994,0.4252586364746094,
6,54,2.2859678210807033e-05,0.4646719694137573,0.4421454071998596,
6,55,2.2857733711134642e-05,0.4690706431865692,0.44503849744796753,
6,56,2.2817384888185188e-05,0.46928927302360535,0.44775450229644775,
6,57,2.4005854356801137e-05,0.47901442646980286,0.42398637533187866,
6,58,2.280684930155985e-05,0.4691794812679291,0.4490872025489807,
6,59,2.4666553144925274e-05,0.4903542101383209,0.5569398403167725,
6,60,2.3749091269564815e-05,0.4804227650165558,0.4229266047477722,
6,61,2.2873658963362686e-05,0.46728596091270447,0.46215707063674927,
6,62,2.356704862904735e-05,0.47827643156051636,0.497084379196167,
6,63,2.351661169086583e-05,0.4742136597633362,0.4472377896308899,
6,64,2.3410395442624576e-05,0.476892352104187,0.42367541790008545,
6,65,2.28174430958461e-05,0.47011294960975647,0.39817720651626587,
6,66,2.2970398276811466e-05,0.4715714156627655,0.40245985984802246,
6,67,2.293573197675869e-05,0.47052472829818726,0.4094051122665405,
6,68,2.3245425836648792e-05,0.4741196036338806,0.40888336300849915,
6,69,2.2357980924425647e-05,0.4659190773963928,0.40934833884239197,
6,70,2.2798709323978983e-05,0.4652666747570038,0.42457085847854614,
6,71,2.2697060558130033e-05,0.4687974750995636,0.4093407392501831,
6,72,2.2654314307146706e-05,0.4669487774372101,0.39428120851516724,
6,73,2.255443723697681e-05,0.46372315287590027,0.40952199697494507,
6,74,2.248626151413191e-05,0.46619459986686707,0.41163069009780884,
6,75,2.2730297132511623e-05,0.46862882375717163,0.41159191727638245,
6,76,2.2852564143249765e-05,0.46530023217201233,0.4011918008327484,
6,77,2.2571040972252376e-05,0.46609753370285034,0.41037482023239136,
6,78,2.2539166820934042e-05,0.4660838842391968,0.41441255807876587,
6,79,2.2965210519032553e-05,0.47130873799324036,0.40826278924942017,
6,80,2.296983620908577e-05,0.47105666995048523,0.41234636306762695,
6,81,2.276492705277633e-05,0.4643753468990326,0.4153318405151367,
6,82,2.2741469365428202e-05,0.46733424067497253,0.41374972462654114,
6,83,2.2834146875538863e-05,0.4711531102657318,0.3939591348171234,
6,84,2.1592531993519515e-05,0.455767422914505,0.40942004323005676,
6,85,2.2761985746910796e-05,0.465891033411026,0.4048929512500763,
6,86,2.2441206965595484e-05,0.4575338363647461,0.41695931553840637,
6,87,2.234040766779799e-05,0.4642285108566284,0.4025229811668396,
6,88,2.256490188301541e-05,0.46708744764328003,0.40574049949645996,
6,89,2.2375710614142008e-05,0.461617112159729,0.4095218777656555,
6,90,2.2369969883584417e-05,0.46087661385536194,0.4111633002758026,
6,91,2.318831866432447e-05,0.46971768140792847,0.404957115650177,
6,92,2.3611850338056684e-05,0.47646114230155945,0.3898433446884155,
6,93,2.27096115850145e-05,0.4688268005847931,0.41440290212631226,
6,94,2.244802817585878e-05,0.46246984601020813,0.4109784960746765,
6,95,2.259078246424906e-05,0.46778303384780884,0.4117640256881714,
6,96,2.291104283358436e-05,0.4694690704345703,0.4052830636501312,
6,97,2.283002140757162e-05,0.4658052325248718,0.40044155716896057,
6,98,2.268218668177724e-05,0.46790996193885803,0.41553694009780884,
6,99,2.2359938157023862e-05,0.4644927680492401,0.3957393169403076,
6,100,2.230370773759205e-05,0.4635005593299866,0.40519899129867554,
6,101,2.2838687073090114e-05,0.4650440216064453,0.3971256613731384,
6,102,2.2250909751164727e-05,0.45937684178352356,0.4047514796257019,
6,103,2.2544632884091698e-05,0.4675057530403137,0.40191227197647095,
6,104,2.249137469334528e-05,0.46605950593948364,0.38860541582107544,
6,105,2.2392241589841433e-05,0.4624290466308594,0.39740651845932007,
6,106,2.22696708078729e-05,0.4633810222148895,0.39725685119628906,
